frame_id,conf,x1,y1,x2,y2,foot_x,foot_y,court_x,court_y,zone
1650,0.8077657222747803,744.4763793945312,413.56585693359375,890.5858154296875,678.9078979492188,817,678,1.9863816499710083,10.51462173461914,near
1655,0.8464912176132202,874.9088134765625,284.255615234375,993.5068969726562,473.697998046875,934,473,2.767630100250244,5.0786027908325195,far
1655,0.8454827070236206,748.0509033203125,394.74810791015625,884.459228515625,671.0309448242188,816,671,1.9697275161743164,10.373612403869629,near
1660,0.8616635203361511,877.1050415039062,275.64764404296875,982.8722534179688,476.1768493652344,929,476,2.7207746505737305,5.183490753173828,far
1660,0.8503870964050293,729.418212890625,398.7552490234375,859.2198486328125,700.2205810546875,794,700,1.8500709533691406,10.944111824035645,near
1665,0.864095151424408,859.5064086914062,263.48114013671875,978.1881713867188,468.2146911621094,918,468,2.6085007190704346,4.901231288909912,far
1665,0.8494551181793213,734.0375366210938,403.6812744140625,871.0418090820312,704.7716674804688,802,704,1.912721872329712,11.019193649291992,near
1670,0.8918888568878174,831.985107421875,266.2978820800781,977.0748901367188,468.65985107421875,904,468,2.471371650695801,4.9010329246521,far
1670,0.8401354551315308,749.4810791015625,414.35174560546875,873.130859375,714.3329467773438,811,714,1.9894330501556396,11.204423904418945,near
1675,0.8026055693626404,771.9713745117188,408.28814697265625,879.19287109375,705.3834838867188,825,705,2.0775017738342285,11.036712646484375,near
1675,0.6396884322166443,783.0675048828125,271.70379638671875,958.25732421875,460.224365234375,870,460,2.125883102416992,4.610835075378418,far
1680,0.7990926504135132,773.0451049804688,405.1086730957031,878.0218505859375,704.864013671875,825,704,2.0763368606567383,11.017948150634766,near
1680,0.7817704677581787,794.4047241210938,266.8260803222656,906.7343139648438,463.1825256347656,850,463,1.9327234029769897,4.720020294189453,far
1685,0.8139086961746216,770.7965087890625,412.8764343261719,879.073974609375,721.6212768554688,824,721,2.0888044834136963,11.331165313720703,near
1685,0.7938919067382812,799.6365356445312,255.3990478515625,878.277099609375,456.8754577636719,838,456,1.7994990348815918,4.462454795837402,far
1690,0.8205249905586243,768.839111328125,419.03399658203125,878.6277465820312,724.6285400390625,823,724,2.085231065750122,11.385226249694824,near
1690,0.8009891510009766,797.0549926757812,256.7270812988281,869.1216430664062,459.0544738769531,833,459,1.7559484243392944,4.5733771324157715,far
1695,0.8217698931694031,765.0327758789062,420.4151916503906,880.7499389648438,721.6172485351562,822,721,2.074856996536255,11.331277847290039,near
1695,0.8189322352409363,786.4249877929688,256.38311767578125,870.5159912109375,462.7176818847656,828,462,1.7128162384033203,4.683233737945557,far
1700,0.8426830172538757,764.4910278320312,422.4326171875,880.0359497070312,722.4697265625,822,722,2.076000928878784,11.349321365356445,near
1700,0.8307337164878845,781.1887817382812,257.1053466796875,868.1702880859375,464.6272277832031,824,464,1.6777019500732422,4.755876541137695,far
1705,0.8247586488723755,746.5487670898438,422.87542724609375,860.3362426757812,723.7109375,803,723,1.9449152946472168,11.36839771270752,near
1705,0.8048897981643677,761.5138549804688,267.0242919921875,870.1583251953125,461.8049011230469,815,461,1.5814729928970337,4.646467208862305,far
1710,0.8215072751045227,742.5450439453125,420.05322265625,851.1896362304688,727.4712524414062,796,727,1.901550531387329,11.440403938293457,near
1710,0.7838200926780701,756.3031616210938,272.2342224121094,868.58251953125,461.9727783203125,812,461,1.5516681671142578,4.6464128494262695,far
1715,0.8049508929252625,729.0693969726562,407.0006408691406,845.1883544921875,727.4962768554688,787,727,1.8391749858856201,11.440917015075684,near
1715,0.6425849795341492,730.6051635742188,286.67791748046875,866.0786743164062,464.4703369140625,798,464,1.420633316040039,4.7554497718811035,far
1720,0.8461057543754578,711.825927734375,417.1783142089844,848.2129516601562,734.323486328125,780,734,1.8007992506027222,11.565092086791992,near
1720,0.6471675634384155,719.638427734375,292.7078552246094,867.5414428710938,461.75042724609375,793,461,1.3628431558609009,4.646068572998047,far
1725,0.9036879539489746,702.7840576171875,410.4300842285156,841.3941650390625,734.5756225585938,772,734,1.7457753419876099,11.565555572509766,near
1725,0.6891061663627625,705.6032104492188,283.0429992675781,873.681884765625,460.7521057128906,789,460,1.3202167749404907,4.609323024749756,far
1730,0.8757897615432739,701.8591918945312,414.6445007324219,827.2407836914062,733.6101684570312,764,733,1.689178228378296,11.548455238342285,near
1730,0.6753230690956116,706.7528686523438,287.1828918457031,877.9019775390625,456.9917907714844,792,456,1.3387521505355835,4.461489200592041,far
1730,0.31222406029701233,707.8173828125,289.7662353515625,821.62109375,456.16180419921875,764,456,1.0579895973205566,4.460901260375977,far
1735,0.8162223696708679,692.4991455078125,416.4030456542969,797.1631469726562,734.1444702148438,744,734,1.5531208515167236,11.567178726196289,near
1735,0.6516456007957458,705.3643188476562,294.70684814453125,881.6781616210938,455.5061950683594,793,455,1.3459336757659912,4.424234390258789,far
1740,0.8289570808410645,671.2575073242188,411.0325012207031,770.1342163085938,723.1989135742188,720,723,1.3666843175888062,11.373099327087402,near
1740,0.6609380841255188,706.913330078125,298.5774841308594,878.6016845703125,455.3923034667969,792,455,1.335894227027893,4.42421293258667,far
1745,0.7693402767181396,777.7135620117188,406.97052001953125,881.970947265625,720.9808349609375,829,720,2.122580051422119,11.312800407409668,near
1745,0.7620643973350525,952.2835083007812,245.67385864257812,1031.0101318359375,481.3103942871094,991,481,3.3175861835479736,5.356656074523926,far
1750,0.7737262845039368,778.7236938476562,410.0564270019531,885.6206665039062,716.0728149414062,832,716,2.139230728149414,11.239884376525879,near
1750,0.7654604315757751,952.0348510742188,245.82806396484375,1031.308349609375,481.8657531738281,991,481,3.3175861835479736,5.356656074523926,far
1755,0.7695427536964417,951.567626953125,245.89500427246094,1031.5125732421875,480.8992004394531,991,480,3.3179666996002197,5.32236385345459,far
1755,0.7680321931838989,778.3818359375,406.71368408203125,883.3679809570312,720.615478515625,830,720,2.129560708999634,11.312744140625,near
1760,0.7704030871391296,778.6491088867188,406.690185546875,883.5853271484375,721.2451782226562,831,721,2.1376161575317383,11.330771446228027,near
1760,0.7619872689247131,949.8753662109375,247.4158172607422,1031.9835205078125,481.0969543457031,990,481,3.308013677597046,5.3566484451293945,far
1765,0.7695284485816956,778.7574462890625,407.3232421875,883.8552856445312,721.1983642578125,831,721,2.1376161575317383,11.330771446228027,near
1765,0.7482174038887024,946.9813842773438,248.14239501953125,1026.3363037109375,481.2599792480469,986,481,3.2697205543518066,5.356618881225586,far
1770,0.7685239315032959,778.8088989257812,407.6933898925781,883.6912841796875,721.1815185546875,831,721,2.1376161575317383,11.330771446228027,near
1770,0.7432004809379578,946.0570068359375,248.75071716308594,1023.8634643554688,476.43707275390625,984,476,3.2519562244415283,5.184037685394287,far
1775,0.7680304646492004,778.7483520507812,408.217041015625,884.5164794921875,720.8817138671875,831,720,2.1365413665771484,11.312687873840332,near
1775,0.7636842131614685,945.6315307617188,247.1543731689453,1023.0872192382812,472.2182922363281,984,472,3.2530789375305176,5.044001579284668,far
1780,0.7682957649230957,778.830810546875,408.5552978515625,885.1010131835938,720.6047973632812,831,720,2.1365413665771484,11.312687873840332,near
1780,0.7558901906013489,945.2493286132812,245.26632690429688,1023.0902099609375,471.7913513183594,984,471,3.253361940383911,5.0087127685546875,far
1785,0.7676367163658142,778.0204467773438,412.09429931640625,888.8081665039062,721.7293090820312,833,721,2.1515610218048096,11.330658912658691,near
1785,0.747353732585907,944.9797973632812,246.82798767089844,1017.138916015625,474.90631103515625,981,474,3.2234716415405273,5.114209175109863,far
1790,0.7859849333763123,774.9515380859375,412.59661865234375,895.82080078125,714.1553955078125,835,714,2.158156156539917,11.203092575073242,near
1790,0.7460930347442627,940.937255859375,247.22389221191406,1016.355712890625,479.8677978515625,978,479,3.193490982055664,5.287853717803955,far
1795,0.8142349123954773,775.312255859375,412.33929443359375,896.146728515625,707.404052734375,835,707,2.1506872177124023,11.073565483093262,near
1795,0.7675886750221252,940.7086181640625,246.6363067626953,1020.9047241210938,482.0809631347656,980,482,3.2120590209960938,5.3907647132873535,far
1800,0.7892603874206543,935.4473266601562,250.52877807617188,1027.521728515625,475.9244384765625,981,475,3.2232375144958496,5.149163722991943,far
1800,0.7662637233734131,779.0973510742188,402.7344055175781,918.6807250976562,702.2606811523438,848,702,2.237917184829712,10.979047775268555,near
1805,0.8650764226913452,790.43017578125,387.8236389160156,947.796630859375,686.3558349609375,869,686,2.3743908405303955,10.670267105102539,near
1805,0.8217208385467529,927.6998291015625,239.2784881591797,1022.4076538085938,464.5983581542969,975,464,3.1668200492858887,4.758349418640137,far
1810,0.8315201997756958,791.9403686523438,387.87213134765625,948.9258422851562,692.81298828125,870,692,2.386575937271118,10.786948204040527,near
1810,0.7529345750808716,920.7190551757812,236.6634063720703,1016.5220947265625,472.5101013183594,968,472,3.097653865814209,5.043808937072754,far
1815,0.8191839456558228,803.4131469726562,380.15234375,953.3600463867188,688.0524291992188,878,688,2.4412176609039307,10.70889663696289,near
1815,0.8089085221290588,924.3201293945312,247.0847930908203,1020.1755981445312,463.09881591796875,972,463,3.1373980045318604,4.722085475921631,far
1820,0.8257793188095093,925.130615234375,268.17962646484375,1020.0897827148438,469.20849609375,972,469,3.136807680130005,4.937632083892822,far
1820,0.8039333820343018,831.3042602539062,374.8262023925781,967.34521484375,684.4955444335938,899,684,2.5909013748168945,10.629447937011719,near
1825,0.7985326647758484,924.060791015625,288.5202941894531,1021.38525390625,474.41033935546875,972,474,3.136324405670166,5.114110469818115,far
1825,0.7777916193008423,841.0443725585938,371.07257080078125,966.1101684570312,672.91162109375,903,672,2.6133556365966797,10.38961410522461,near
1830,0.8287760019302368,847.0311889648438,378.63372802734375,965.3951416015625,659.9766235351562,906,659,2.6284360885620117,10.1218900680542,near
1830,0.8038384914398193,906.14208984375,274.61590576171875,1019.54736328125,456.240966796875,962,456,3.038388729095459,4.46505069732666,far
1835,0.8105841279029846,853.6805419921875,386.4178771972656,966.7305908203125,660.7296142578125,910,660,2.6589202880859375,10.142587661743164,near
1835,0.7983867526054382,900.486572265625,277.7273254394531,1019.2537841796875,460.4029541015625,959,460,3.0089094638824463,4.612492084503174,far
1840,0.7630675435066223,870.2659301757812,289.4297790527344,988.0196533203125,462.71343994140625,929,462,2.7127015590667725,4.685001850128174,far
1840,0.7287122011184692,864.3369750976562,394.61944580078125,968.65966796875,664.71142578125,916,664,2.705636978149414,10.225330352783203,near
1845,0.7546976208686829,875.968505859375,392.158447265625,969.3070678710938,671.088134765625,922,671,2.7530717849731445,10.368395805358887,near
1845,0.6713549494743347,824.1845092773438,298.1726379394531,957.9994506835938,476.2272644042969,891,476,2.3532869815826416,5.183112621307373,far
1850,0.8367717266082764,873.8919677734375,394.29168701171875,970.3015747070312,685.4844970703125,922,685,2.758460760116577,10.647927284240723,near
1850,0.7464177012443542,815.598388671875,329.27349853515625,920.7239379882812,483.6446838378906,868,483,2.141061544418335,5.42412805557251,far
1855,0.8406476974487305,864.7462158203125,441.1704406738281,976.8424682617188,721.5874633789062,920,721,2.7576074600219727,11.325762748718262,near
1855,0.813201367855072,809.076904296875,327.0293884277344,933.884521484375,487.7442626953125,871,487,2.1754465103149414,5.559628486633301,far
1860,0.8454367518424988,863.7984008789062,455.9193115234375,990.4423828125,722.0671997070312,927,722,2.8066303730010986,11.343399047851562,near
1860,0.8193225264549255,809.5780029296875,318.07763671875,942.2942504882812,486.9242248535156,875,486,2.212156057357788,5.525937080383301,far
1865,0.8317549228668213,858.3086547851562,457.9687805175781,1000.8418579101562,735.9139404296875,929,735,2.824267864227295,11.573982238769531,near
1865,0.7401336431503296,834.1233520507812,297.9273986816406,955.58740234375,481.2701110839844,894,481,2.3877780437469482,5.3559370040893555,far
1870,0.8495550155639648,852.6946411132812,450.09405517578125,989.1032104492188,730.2060546875,920,730,2.7608494758605957,11.486571311950684,near
1870,0.8302133083343506,843.0687866210938,288.4445495605469,960.2828369140625,476.71722412109375,901,476,2.450033187866211,5.1832122802734375,far
1875,0.8181657791137695,871.2828369140625,258.2685852050781,966.93017578125,462.73388671875,919,462,2.613835096359253,4.6848273277282715,far
1875,0.7839542627334595,833.43115234375,464.24969482421875,960.7492065429688,756.8739624023438,897,756,2.615903854370117,11.934645652770996,near
1880,0.8330026865005493,797.590087890625,463.0208435058594,944.2621459960938,789.27880859375,870,789,2.457528829574585,12.467903137207031,near
1880,0.8043177723884583,873.5100708007812,254.84463500976562,977.8986206054688,465.14593505859375,925,465,2.6751108169555664,4.7936553955078125,far
1885,0.8501400947570801,747.9869384765625,489.8736572265625,907.0250244140625,802.9083251953125,827,802,2.1916680335998535,12.670013427734375,near
1885,0.8493397235870361,874.079345703125,255.09463500976562,995.268798828125,465.65606689453125,934,465,2.7636449337005615,4.793797969818115,far
1890,0.8498219847679138,708.1201782226562,490.8160095214844,870.2081298828125,805.1791381835938,789,805,1.9526293277740479,12.717708587646484,near
1890,0.7603943347930908,875.6271362304688,243.05274963378906,990.2930297851562,445.5973815917969,932,445,2.7328877449035645,4.048457145690918,far
1895,0.8717607855796814,682.4578247070312,463.24359130859375,874.1517333984375,804.4755859375,778,804,1.8813525438308716,12.703364372253418,near
1895,0.7473488450050354,883.327392578125,233.68450927734375,991.6333618164062,439.9461669921875,937,439,2.7807514667510986,3.815220355987549,far
1900,0.8560638427734375,876.834228515625,248.5479278564453,995.2937622070312,453.55645751953125,936,453,2.7775306701660156,4.352563381195068,far
1900,0.8297887444496155,653.4503784179688,508.1298828125,889.629638671875,851.0537109375,771,851,1.8947676420211792,13.378952026367188,near
1905,0.9105955958366394,869.0396728515625,254.05189514160156,1001.342529296875,446.3022155761719,935,446,2.763901948928833,4.0869832038879395,far
1905,0.8318145275115967,644.4780883789062,550.7352294921875,871.6261596679688,853.8092041015625,758,853,1.8182841539382935,13.407159805297852,near
1910,0.8703397512435913,861.33154296875,259.55535888671875,999.8606567382812,449.39166259765625,930,449,2.714967966079712,4.201422691345215,far
1910,0.82584148645401,648.333740234375,550.7395629882812,858.681396484375,852.3746948242188,753,852,1.7866766452789307,13.39384651184082,near
1915,0.8814588785171509,827.0145874023438,261.3354797363281,955.2054443359375,440.51666259765625,891,440,2.30946683883667,3.8530280590057373,far
1915,0.8536891937255859,658.3963012695312,522.877685546875,861.4727172851562,838.7720947265625,759,838,1.8053948879241943,13.199420928955078,near
1920,0.8371087312698364,703.6088256835938,490.7928466796875,864.7127685546875,830.7095947265625,784,830,1.9501858949661255,13.084415435791016,near
1920,0.7479029297828674,791.2828979492188,285.1169738769531,948.50048828125,432.4286804199219,869,432,2.070040225982666,3.5344576835632324,far
1925,0.8312259912490845,712.2353515625,490.6018981933594,876.845458984375,804.068603515625,794,804,1.9833152294158936,12.702333450317383,near
1925,0.7276767492294312,757.2819213867188,306.6159362792969,940.3369140625,450.3066711425781,848,450,1.887879729270935,4.237350940704346,far
1930,0.8710070848464966,727.6170654296875,498.8700256347656,901.2799682617188,819.1494140625,814,819,2.1256210803985596,12.923563957214355,near
1930,0.7804674506187439,752.6276245117188,311.99493408203125,914.0795288085938,454.9189758300781,833,454,1.7450791597366333,4.387722492218018,far
1935,0.8745085597038269,758.0208129882812,288.1495056152344,895.6956787109375,448.46990966796875,826,448,1.660779356956482,4.160680294036865,far
1935,0.8453876972198486,736.5895385742188,477.3970642089844,905.2699584960938,794.3461303710938,820,794,2.139150381088257,12.548401832580566,near
1940,0.8641282320022583,776.5567626953125,263.41357421875,922.0413818359375,433.0829772949219,849,433,1.8638331890106201,3.5739591121673584,far
1940,0.8458113670349121,758.2205810546875,464.9284362792969,918.3289184570312,756.3297119140625,838,756,2.2206637859344482,11.938194274902344,near
1945,0.8728706240653992,774.5527954101562,445.6103515625,939.927001953125,726.4554443359375,857,726,2.32315993309021,11.419089317321777,near
1945,0.8399146199226379,804.194580078125,265.2093200683594,935.8021240234375,436.1453552246094,869,436,2.0768654346466064,3.6944823265075684,far
1950,0.8185519576072693,825.490478515625,402.5320739746094,989.3208618164062,701.103271484375,907,701,2.6575512886047363,10.956987380981445,near
1950,0.7950263619422913,832.280517578125,251.71890258789062,944.9761962890625,430.7970886230469,888,430,2.2650160789489746,3.4543349742889404,far
1955,0.8514096140861511,843.8088989257812,413.8333435058594,1023.12109375,704.624267578125,933,704,2.8435564041137695,11.012106895446777,near
1955,0.697566032409668,871.621826171875,231.0622100830078,972.8701782226562,429.2127685546875,922,429,2.619016170501709,3.415019989013672,far
1960,0.8324984312057495,884.7003784179688,419.8665771484375,1051.8839111328125,672.5401611328125,968,672,3.09242844581604,10.386409759521484,near
1960,0.7724989056587219,893.2860717773438,241.74789428710938,999.064697265625,435.5157775878906,946,435,2.8717575073242188,3.6573030948638916,far
1965,0.8980138897895813,898.5101318359375,397.65899658203125,1044.83642578125,663.4358520507812,971,663,3.1149466037750244,10.202021598815918,near
1965,0.7765774130821228,925.9085693359375,265.8843994140625,1016.8905029296875,434.6767272949219,971,434,3.130077838897705,3.618283987045288,far
1970,0.7871395945549011,896.656005859375,368.5055847167969,1035.6888427734375,664.0868530273438,966,664,3.077713966369629,10.222931861877441,near
1970,0.725378692150116,932.9671630859375,264.73529052734375,1025.4090576171875,457.1374816894531,979,457,3.2076668739318848,4.502450942993164,far
1975,0.795613169670105,906.9785766601562,369.1856384277344,1040.3067626953125,669.974365234375,973,669,3.129445791244507,10.32519817352295,near
1975,0.6198548078536987,947.756591796875,273.519775390625,1035.1201171875,460.7099914550781,991,460,3.3258376121520996,4.613086700439453,far
1980,0.7244677543640137,893.881103515625,360.6664733886719,1033.266845703125,682.0274658203125,963,682,3.0558454990386963,10.586730003356934,near
1980,0.6835240125656128,970.8910522460938,302.91937255859375,1058.67919921875,498.56109619140625,1014,498,3.525660991668701,5.9235334396362305,far
1980,0.6302063465118408,934.475830078125,306.3467712402344,1054.49365234375,557.991455078125,994,557,3.3174448013305664,7.680827617645264,near
1985,0.8193312287330627,969.0556640625,316.2650146484375,1048.5389404296875,502.93975830078125,1008,502,3.467355251312256,6.0526275634765625,far
1985,0.8100169897079468,892.515380859375,408.3095703125,1016.240478515625,678.3519287109375,954,678,2.989926338195801,10.507729530334473,near
1990,0.8173263669013977,963.5270385742188,278.2291564941406,1050.8575439453125,493.8655090332031,1007,493,3.463400363922119,5.75993013381958,far
1990,0.8096997737884521,899.1228637695312,392.4845886230469,1014.0936279296875,679.1751098632812,956,679,3.0046403408050537,10.527565002441406,near
1995,0.8233947157859802,958.353515625,288.9927062988281,1071.1910400390625,496.1563415527344,1014,496,3.5270423889160156,5.8583984375,far
1995,0.7814067602157593,892.9050903320312,413.0603942871094,1055.452880859375,659.4736328125,974,659,3.1375839710235596,10.11868667602539,near
2000,0.802956223487854,952.951416015625,283.0096740722656,1055.2391357421875,489.831298828125,1004,489,3.437457799911499,5.627204418182373,far
2000,0.7739379405975342,890.4901733398438,396.81585693359375,1044.462158203125,665.943359375,967,665,3.0851402282714844,10.243505477905273,near
2005,0.8894665837287903,872.110595703125,410.9442443847656,1022.5091552734375,654.7379760742188,947,654,2.934644937515259,10.014787673950195,near
2005,0.8418635725975037,940.06787109375,289.03448486328125,1039.169189453125,498.1734313964844,989,498,3.2926485538482666,5.923549175262451,far
2010,0.8257978558540344,934.9634399414062,313.1727600097656,1018.9443359375,498.7984924316406,976,498,3.1714181900024414,5.923557281494141,far
2010,0.8084109425544739,871.3232421875,381.2231750488281,1015.1473388671875,645.0365600585938,943,645,2.902581214904785,9.822343826293945,near
2015,0.8724896907806396,884.9588623046875,366.1165771484375,995.6035766601562,647.7520141601562,940,647,2.880216121673584,9.8656587600708,near
2015,0.7496614456176758,936.4976806640625,290.5888671875,1030.732666015625,489.5306701660156,983,489,3.238947868347168,5.627130508422852,far
2020,0.8528398871421814,877.5535278320312,381.0121765136719,985.787353515625,646.9110107421875,931,646,2.8114821910858154,9.844498634338379,near
2020,0.7689552307128906,949.179931640625,263.6922912597656,1020.0042114257812,475.43658447265625,984,475,3.2522354125976562,5.149195194244385,far
2025,0.8274339437484741,891.1173706054688,383.6125793457031,1017.0176391601562,650.435546875,954,650,2.9869279861450195,9.929391860961914,near
2025,0.8051108717918396,960.4368896484375,260.32427978515625,1035.2095947265625,496.02667236328125,997,496,3.3681249618530273,5.858393669128418,far
2030,0.8394722938537598,905.2964477539062,383.0560607910156,1033.5477294921875,652.1304321289062,969,652,3.100382089614868,9.971345901489258,near
2030,0.7548134922981262,962.27197265625,247.7141571044922,1033.6331787109375,452.2493591308594,997,452,3.3893048763275146,4.3164215087890625,far
2035,0.8879798650741577,924.9752807617188,387.390625,1056.532958984375,676.8419799804688,990,676,3.253563165664673,10.465916633605957,near
2035,0.7568646669387817,970.3545532226562,244.98342895507812,1034.8463134765625,438.9487609863281,1002,438,3.448023557662964,3.7779459953308105,far
2040,0.8872157335281372,941.325927734375,409.2592468261719,1062.1378173828125,710.3096923828125,1001,710,3.3239941596984863,11.120231628417969,near
2040,0.7819734811782837,965.8607177734375,236.51760864257812,1043.42236328125,431.4421691894531,1004,431,3.4732394218444824,3.4990694522857666,far
2045,0.8255302906036377,949.146484375,423.92822265625,1064.5408935546875,713.179443359375,1006,713,3.358196258544922,11.175273895263672,near
2045,0.7654963135719299,974.18212890625,236.56692504882812,1060.1990966796875,419.364990234375,1017,419,3.6193461418151855,3.0056395530700684,far
2050,0.8162639737129211,953.84716796875,422.88043212890625,1066.3814697265625,715.85400390625,1010,715,3.3855278491973877,11.211718559265137,near
2050,0.764509916305542,985.1898803710938,228.99815368652344,1061.665283203125,412.7023620605469,1023,412,3.6904196739196777,2.708174467086792,far
2055,0.8933331966400146,943.151611328125,411.61029052734375,1065.5157470703125,722.3123779296875,1004,722,3.341421127319336,11.339064598083496,near
2055,0.772739052772522,992.8406982421875,245.10748291015625,1082.12451171875,400.7462158203125,1037,400,3.8570849895477295,2.1811375617980957,far
2060,0.9100815057754517,928.7911987304688,435.72442626953125,1081.1585693359375,721.5492553710938,1004,721,3.341724157333374,11.321043968200684,near
2060,0.8313649892807007,996.8709716796875,240.4105987548828,1071.9913330078125,401.105224609375,1034,401,3.822877883911133,2.2258083820343018,far
2065,0.8863233923912048,926.9456787109375,450.0707092285156,1080.251708984375,729.7235717773438,1003,729,3.3324344158172607,11.464123725891113,near
2065,0.8189146518707275,987.2695922851562,234.43844604492188,1074.6878662109375,406.06536865234375,1030,406,3.7728705406188965,2.447444438934326,far
2070,0.8547242879867554,882.7099609375,439.7636413574219,1081.4288330078125,732.481201171875,982,732,3.1874396800994873,11.518299102783203,near
2070,0.7585834264755249,975.0075073242188,230.16848754882812,1058.051513671875,425.6882019042969,1016,425,3.603236675262451,3.2551069259643555,far
2075,0.8668534159660339,866.7945556640625,440.5921325683594,1057.72509765625,730.0546264648438,962,730,3.0500595569610596,11.484166145324707,near
2075,0.8425919413566589,944.3599853515625,245.54092407226562,1061.4517822265625,432.50408935546875,1002,432,3.451826810836792,3.5392534732818604,far
2080,0.8969975709915161,927.8380737304688,251.8438262939453,1061.6619873046875,430.611572265625,994,430,3.369873285293579,3.4583020210266113,far
2080,0.8469341397285461,865.9248046875,432.6259765625,1038.0833740234375,727.1131591796875,952,727,2.9808998107910156,11.431511878967285,near
2085,0.8414468765258789,925.7868041992188,246.760009765625,1029.92919921875,428.35223388671875,977,428,3.193324089050293,3.3764257431030273,far
2085,0.8339771032333374,869.3564453125,425.4210205078125,1025.611083984375,725.3674926757812,947,725,2.946063756942749,11.396109580993652,near
2090,0.83088219165802,870.2703857421875,425.6497497558594,1003.8012084960938,723.1249389648438,937,723,2.876359701156616,11.360823631286621,near
2090,0.8082177042961121,912.1632080078125,246.85914611816406,1008.2122802734375,429.2960510253906,960,429,3.0157763957977295,3.416468381881714,far
2095,0.8451960682868958,872.4555053710938,422.9752197265625,1000.7493896484375,720.7471313476562,936,720,2.868708848953247,11.306793212890625,near
2095,0.8159034252166748,908.3093872070312,258.5019226074219,987.280517578125,426.41583251953125,947,426,2.879081964492798,3.293419361114502,far
2100,0.8804266452789307,873.2537231445312,412.03466796875,1010.7509765625,716.6621704101562,942,716,2.909738063812256,11.233763694763184,near
2100,0.7879348397254944,904.4109497070312,263.2253723144531,995.2894287109375,432.2509460449219,949,432,2.9018685817718506,3.5373446941375732,far
2105,0.8347329497337341,880.082763671875,421.8969421386719,1019.4690551757812,721.8302001953125,949,721,2.959381103515625,11.324132919311523,near
2105,0.7933758497238159,890.5630493164062,255.4436798095703,983.66943359375,441.61053466796875,937,441,2.7817437648773193,3.8935346603393555,far
2110,0.8491003513336182,888.233154296875,448.1142272949219,1010.9417114257812,733.6019287109375,949,733,2.9609591960906982,11.5377779006958,near
2110,0.7638616561889648,891.8423461914062,250.8220977783203,980.99365234375,437.869873046875,936,437,2.769451141357422,3.7363433837890625,far
2115,0.8353133797645569,895.9813842773438,438.5787048339844,1026.1702880859375,737.0341186523438,961,737,3.0434346199035645,11.60701847076416,near
2115,0.788379430770874,880.5809326171875,241.37591552734375,986.2857666015625,437.1595458984375,933,437,2.7385458946228027,3.7362453937530518,far
2120,0.8764137029647827,901.4883422851562,438.0564270019531,1029.28564453125,741.0802001953125,965,741,3.0707736015319824,11.676091194152832,near
2120,0.8008511066436768,871.4356079101562,243.93063354492188,979.7158203125,438.6341552734375,925,438,2.656827211380005,3.775480270385742,far
2125,0.8501561284065247,915.03515625,437.1096496582031,1040.321044921875,742.8989868164062,977,742,3.152255058288574,11.692617416381836,near
2125,0.8140056133270264,888.5709838867188,251.86561584472656,981.94287109375,439.2124328613281,935,439,2.760218381881714,3.815157651901245,far
2130,0.858741283416748,919.814453125,436.09033203125,1076.5887451171875,730.9276733398438,998,730,3.2977566719055176,11.48210620880127,near
2130,0.8363717794418335,894.6953735351562,245.4920654296875,988.9737548828125,440.32269287109375,941,440,2.82224178314209,3.8545663356781006,far
2135,0.849479615688324,926.367919921875,427.5928039550781,1080.0048828125,733.4772338867188,1003,733,3.3312792778015137,11.534668922424316,near
2135,0.8360396027565002,899.4175415039062,245.85232543945312,992.626708984375,446.86279296875,946,446,2.8755011558532715,4.087279319763184,far
2140,0.850712239742279,952.9967651367188,424.6867370605469,1099.65625,739.493896484375,1026,739,3.486114025115967,11.637965202331543,near
2140,0.8486447334289551,918.2317504882812,244.41746520996094,1004.6715087890625,468.54083251953125,961,468,3.029334545135498,4.901840686798096,far
2145,0.8563233017921448,1005.6259155273438,411.02276611328125,1121.6495361328125,727.0142822265625,1063,727,3.7467994689941406,11.425202369689941,near
2145,0.7501333951950073,940.1895141601562,247.4659423828125,1013.0076293945312,488.9940490722656,976,488,3.1729023456573486,5.593654155731201,far
2150,0.8303530216217041,940.884521484375,248.10435485839844,1027.41943359375,486.81365966796875,984,486,3.2492103576660156,5.526477336883545,far
2150,0.8269153237342834,1026.9949951171875,416.0189208984375,1138.9581298828125,729.5404663085938,1082,729,3.8759124279022217,11.45961856842041,near
2155,0.8588094115257263,1030.9405517578125,409.2720031738281,1154.643310546875,737.3663330078125,1092,737,3.9368598461151123,11.599425315856934,near
2155,0.786245584487915,953.8518676757812,253.5992889404297,1034.9290771484375,480.18621826171875,994,480,3.3467280864715576,5.322387218475342,far
2160,0.8602123260498047,1033.0594482421875,413.5330505371094,1153.4229736328125,735.4571533203125,1093,735,3.9456191062927246,11.564510345458984,near
2160,0.789203941822052,964.485595703125,246.97012329101562,1035.3814697265625,472.26226806640625,999,472,3.3987247943878174,5.0441813468933105,far
2165,0.8494085073471069,1051.8115234375,413.4162292480469,1161.96044921875,730.568603515625,1106,730,4.039756774902344,11.475934982299805,near
2165,0.7487504482269287,985.8331298828125,245.3630828857422,1042.3258056640625,456.44384765625,1014,456,3.5565717220306396,4.466136455535889,far
2170,0.8144418001174927,1076.662353515625,407.0467834472656,1187.983642578125,725.3854370117188,1132,725,4.2246246337890625,11.38564395904541,near
